sample_id,pair_id,task,branch,video_path,video_exists,question,prompt,ground_truth,source
efh:38:basic,efh:38,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/sj4BJSnjubc.mp4,False,"Based on the video, should we combine rinsed black beans and refried beans heat and mix when we make bean burrito?","Based on the video, should we combine rinsed black beans and refried beans heat and mix when we make bean burrito?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:38:hallucination,efh:38,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/sj4BJSnjubc.mp4,False,"Based on the video, should we boil the bean when we make bean burrito?","Based on the video, should we boil the bean when we make bean burrito?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:39:basic,efh:39,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/Jtusyjv7GiY_7198.mp4,False,"Based on the video, should we add onion ketchup and mustard when we make hot dogs?","Based on the video, should we add onion ketchup and mustard when we make hot dogs?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:39:hallucination,efh:39,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/Jtusyjv7GiY_7198.mp4,False,"Based on the video, should we close the bun when we make hot dogs?","Based on the video, should we close the bun when we make hot dogs?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:40:basic,efh:40,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/GgM8IIglBLw_7669.mp4,False,"Based on the video, should we add salt and pepper and stir when we make tomato soup?","Based on the video, should we add salt and pepper and stir when we make tomato soup?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:40:hallucination,efh:40,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/GgM8IIglBLw_7669.mp4,False,"Based on the video, should we take out the soup and garnish with more basil leaves to serve when we make tomato soup?","Based on the video, should we take out the soup and garnish with more basil leaves to serve when we make tomato soup?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:41:basic,efh:41,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/Y2HYSmo4KaI_5324.mp4,False,"Based on the video, should we add the red chilis chicken garlic ginger peanuts spring onions and sauce to a pan and stir when we make kung pao chicken?","Based on the video, should we add the red chilis chicken garlic ginger peanuts spring onions and sauce to a pan and stir when we make kung pao chicken?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:41:hallucination,efh:41,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/Y2HYSmo4KaI_5324.mp4,False,"Based on the video, should we place the chicken on a bowl of rice and garnish with spring onion when we make kung pao chicken?","Based on the video, should we place the chicken on a bowl of rice and garnish with spring onion when we make kung pao chicken?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:42:basic,efh:42,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/QKjmdrMA2t8_6472.mp4,False,"Based on the video, should we season the ground meat with salt black pepper and a little pinch of white pepper when we make spaghetti and meatballs?","Based on the video, should we season the ground meat with salt black pepper and a little pinch of white pepper when we make spaghetti and meatballs?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:42:hallucination,efh:42,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/QKjmdrMA2t8_6472.mp4,False,"Based on the video, should we top the sauce over spaghetti garnish with grated cheese and serve hot when we make spaghetti and meatballs?","Based on the video, should we top the sauce over spaghetti garnish with grated cheese and serve hot when we make spaghetti and meatballs?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:43:basic,efh:43,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/J7gBorrGvDU.mp4,False,"Based on the video, should we add beer to the mixture when we make onion rings?","Based on the video, should we add beer to the mixture when we make onion rings?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:43:hallucination,efh:43,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/J7gBorrGvDU.mp4,False,"Based on the video, should we fry the chopped onion in the lard when we make onion rings?","Based on the video, should we fry the chopped onion in the lard when we make onion rings?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:44:basic,efh:44,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/i0qYuhtSQHI.mp4,False,"Based on the video, should we pour some of the egg mixture on top when we make croque monsieur?","Based on the video, should we pour some of the egg mixture on top when we make croque monsieur?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:44:hallucination,efh:44,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/i0qYuhtSQHI.mp4,False,"Based on the video, should we bake in the preheated grill when we make croque monsieur?","Based on the video, should we bake in the preheated grill when we make croque monsieur?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:45:basic,efh:45,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/4Zl5NvXPi-0.mp4,False,"Based on the video, should we put the ham on the bread and pour some bechamel sauce on the bread when we make croque monsieur?","Based on the video, should we put the ham on the bread and pour some bechamel sauce on the bread when we make croque monsieur?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:45:hallucination,efh:45,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/4Zl5NvXPi-0.mp4,False,"Based on the video, should we place the sandwich on the barbecue grill to melt the cheese when we make croque monsieur?","Based on the video, should we place the sandwich on the barbecue grill to melt the cheese when we make croque monsieur?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:46:basic,efh:46,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/efnHOsT7k9s_3724.mp4,False,"Based on the video, should we blend tomatoes oil salt garlic and basil together when we make pizza marghetta?","Based on the video, should we blend tomatoes oil salt garlic and basil together when we make pizza marghetta?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:46:hallucination,efh:46,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/efnHOsT7k9s_3724.mp4,False,"Based on the video, should we place basil leaves on top of the pizza when we make pizza marghetta?","Based on the video, should we place basil leaves on top of the pizza when we make pizza marghetta?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:47:basic,efh:47,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/qkluMpILLdQ.mp4,False,"Based on the video, should we add the green onions to the pot when we make colcannon?","Based on the video, should we add the green onions to the pot when we make colcannon?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:47:hallucination,efh:47,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/qkluMpILLdQ.mp4,False,"Based on the video, should we gently blend the cooked ingredients in the pot when we make colcannon?","Based on the video, should we gently blend the cooked ingredients in the pot when we make colcannon?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:48:basic,efh:48,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/84i8Qdnyd0k_4074.mp4,False,"Based on the video, should we put in cold water and cook to a boil and salt the water when we make mashed potato?","Based on the video, should we put in cold water and cook to a boil and salt the water when we make mashed potato?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:48:hallucination,efh:48,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/84i8Qdnyd0k_4074.mp4,False,"Based on the video, should we season the potatoes with some chopped parsley leaves when we make mashed potato?","Based on the video, should we season the potatoes with some chopped parsley leaves when we make mashed potato?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:49:basic,efh:49,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/QYl_wwBKt18.mp4,False,"Based on the video, should we then add the corn starch slowly and stir for 1-2 minutes or until the mixture thickens when we make hash browns?","Based on the video, should we then add the corn starch slowly and stir for 1-2 minutes or until the mixture thickens when we make hash browns?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
